timestamp,policy,migrations,utilization,p95_latency
1765472081.5448828,round_robin,1,25.0,5.637
1765472081.6999953,round_robin,1,50.0,5.637
1765472081.8554626,round_robin,1,50.0,5.637
1765472082.0100124,round_robin,1,25.0,5.637
1765472082.164319,round_robin,1,50.0,5.637
1765472082.3193097,round_robin,1,50.0,5.637
1765472082.472573,round_robin,1,25.0,5.637
1765472082.629924,round_robin,1,0.0,5.637
1765472082.7843432,round_robin,1,25.0,5.637
1765472082.9404528,round_robin,1,25.0,5.637
1765472083.0966585,round_robin,1,25.0,5.637
1765472083.2515202,round_robin,1,0.0,5.637
1765472083.405925,round_robin,1,0.0,5.637
1765472083.5612187,round_robin,1,25.0,5.637
1765472083.7164824,round_robin,1,25.0,5.637
1765472083.8715808,round_robin,1,25.0,5.637
1765472084.0515194,round_robin,1,25.0,5.637
1765472084.227975,round_robin,1,25.0,5.637
1765472084.388702,round_robin,1,25.0,5.637
1765472084.5431,round_robin,1,25.0,5.637
1765472084.6984775,round_robin,1,25.0,5.637
1765472084.8534803,round_robin,1,50.0,5.637
1765472085.0079315,round_robin,1,50.0,5.637
1765472085.1639843,round_robin,1,25.0,5.637
1765472085.3198788,round_robin,1,25.0,5.637
1765472085.4766424,round_robin,1,25.0,5.637
1765472085.6304448,round_robin,1,25.0,5.637
1765472085.7834082,round_robin,1,0.0,5.637
1765472085.9382665,round_robin,1,25.0,5.637
1765472086.0906072,round_robin,1,25.0,5.637
1765472086.2479012,round_robin,1,25.0,5.637
1765472086.4008262,round_robin,1,50.0,5.637
1765472086.558386,round_robin,1,25.0,5.637
1765472086.7128274,round_robin,1,25.0,5.637
1765472086.8697789,round_robin,1,75.0,5.637
1765472087.0246987,round_robin,1,100.0,5.637
1765472087.1813903,round_robin,1,100.0,5.637
1765472087.3354008,round_robin,1,100.0,5.637
1765472087.4886675,round_robin,1,50.0,5.637
1765472087.6423402,round_robin,1,75.0,5.637
1765472087.797252,round_robin,1,50.0,5.637
1765472087.9518723,round_robin,1,25.0,5.637
1765472088.1065662,round_robin,1,50.0,5.637
1765472088.2629604,round_robin,1,25.0,5.637
1765472088.419766,round_robin,1,25.0,5.637
1765472088.5751696,round_robin,1,0.0,5.637
1765472088.7315454,round_robin,1,0.0,5.637
1765472088.8873835,round_robin,1,0.0,5.637
1765472089.0429015,round_robin,1,25.0,5.637
1765472089.198433,round_robin,1,25.0,5.637
1765472089.3530295,round_robin,1,25.0,5.637
1765472089.5077772,round_robin,1,50.0,5.637
1765472089.6635754,round_robin,1,25.0,5.637
1765472089.8200402,round_robin,1,25.0,5.637
1765472089.974706,round_robin,1,0.0,5.637
1765472090.130273,round_robin,1,0.0,5.637
1765472090.2851017,round_robin,1,25.0,5.637
1765472090.441994,round_robin,1,25.0,5.637
1765472090.5966287,round_robin,1,25.0,5.637
1765472090.7526605,least_loaded,1,50.0,5.637
1765472090.9081824,least_loaded,1,25.0,5.637
1765472091.064283,least_loaded,1,25.0,5.637
1765472091.2195432,least_loaded,1,25.0,5.637
1765472091.375179,least_loaded,1,25.0,5.637
1765472091.5316947,least_loaded,1,25.0,5.637
1765472091.6860778,least_loaded,1,25.0,5.637
1765472091.840178,least_loaded,1,25.0,5.637
1765472091.9944625,least_loaded,1,25.0,5.637
1765472092.148306,least_loaded,1,25.0,5.637
1765472092.3040626,least_loaded,1,25.0,5.637
1765472092.459625,least_loaded,1,25.0,5.637
1765472092.6154888,least_loaded,1,25.0,5.637
1765472092.7704487,least_loaded,1,25.0,5.637
1765472092.9262261,least_loaded,1,25.0,5.637
1765472093.0955377,least_loaded,1,25.0,5.637
1765472093.2502453,least_loaded,1,50.0,5.637
1765472093.4044912,least_loaded,1,100.0,5.637
1765472093.5583582,least_loaded,1,100.0,5.637
1765472093.7141323,least_loaded,1,100.0,5.637
1765472093.86919,least_loaded,1,100.0,5.637
1765472094.0248187,least_loaded,1,100.0,5.637
1765472094.1783738,least_loaded,1,100.0,5.637
1765472094.3329854,least_loaded,1,100.0,5.637
1765472094.4863667,least_loaded,1,100.0,5.637
1765472094.641961,least_loaded,1,100.0,4.209
1765472094.7969372,least_loaded,1,100.0,3.936
1765472094.952452,least_loaded,1,100.0,3.922
1765472095.1072845,least_loaded,1,100.0,3.922
1765472095.2621622,least_loaded,1,100.0,3.049
1765472095.4189746,least_loaded,1,100.0,2.197
1765472095.5713558,least_loaded,1,100.0,2.197
1765472095.7261267,least_loaded,1,100.0,2.118
1765472095.8798487,least_loaded,1,100.0,2.197
1765472096.0329785,least_loaded,1,100.0,2.197
1765472096.1874578,least_loaded,1,100.0,2.197
1765472096.3419855,least_loaded,1,100.0,2.197
1765472096.497549,least_loaded,1,100.0,2.197
1765472096.6532428,least_loaded,1,100.0,2.197
1765472096.8086476,least_loaded,1,100.0,2.197
1765472096.9620154,least_loaded,1,100.0,2.197
1765472097.114538,least_loaded,1,100.0,2.197
1765472097.2692196,least_loaded,1,100.0,2.197
1765472097.4220247,least_loaded,1,100.0,2.197
1765472097.5762253,least_loaded,1,100.0,2.378
1765472097.7309277,least_loaded,1,100.0,2.624
1765472097.8840992,least_loaded,1,100.0,2.628
1765472098.0369759,least_loaded,1,100.0,2.639
1765472098.1885226,least_loaded,1,100.0,2.639
1765472098.3429718,least_loaded,1,100.0,2.639
1765472098.4958804,least_loaded,1,100.0,2.639
1765472098.6520936,least_loaded,1,100.0,2.639
1765472098.8056643,least_loaded,1,100.0,2.756
1765472098.9612188,least_loaded,1,100.0,2.926
1765472099.117715,least_loaded,1,100.0,2.926
1765472099.2722173,least_loaded,1,100.0,2.956
1765472099.428091,least_loaded,1,100.0,3.237
1765472099.5818186,least_loaded,1,100.0,3.33
1765472099.736346,least_loaded,1,100.0,3.33
1765472099.9025743,least_loaded,1,100.0,3.33
1765472100.0584369,least_loaded,1,100.0,3.33
1765472100.2137368,least_loaded,1,100.0,4.117
1765472100.367215,least_loaded,1,100.0,4.117
1765472100.521836,least_loaded,1,100.0,4.117
1765472100.676285,least_loaded,1,100.0,4.117
1765472100.8306034,least_loaded,1,100.0,4.117
1765472100.9834707,least_loaded,1,100.0,4.117
1765472101.1382103,least_loaded,1,100.0,4.117
1765472101.2936702,least_loaded,1,100.0,4.117
1765472101.450307,least_loaded,1,100.0,4.117
1765472101.6034236,least_loaded,1,100.0,4.117
1765472101.7564878,least_loaded,1,100.0,4.117
1765472101.9101336,least_loaded,1,100.0,4.117
1765472102.064742,least_loaded,1,100.0,4.117
1765472102.2188723,least_loaded,1,100.0,4.163
1765472102.3739417,least_loaded,1,100.0,4.163
1765472102.5301578,least_loaded,1,100.0,4.163
1765472102.6853435,least_loaded,1,100.0,4.225
1765472102.8411894,least_loaded,1,100.0,4.225
1765472102.9992042,least_loaded,1,100.0,4.632
1765472103.1580174,least_loaded,1,100.0,4.632
1765472103.3140826,least_loaded,1,100.0,4.632
1765472103.4692113,least_loaded,1,100.0,4.632
1765472103.6255162,least_loaded,1,100.0,4.632
1765472103.7810004,least_loaded,1,100.0,4.632
1765472103.9372473,least_loaded,1,100.0,4.679
1765472104.0932121,least_loaded,1,100.0,4.679
1765472104.2479885,least_loaded,1,100.0,4.851
1765472104.4043894,least_loaded,1,100.0,4.898
1765472104.5591993,least_loaded,1,100.0,4.898
1765472104.7150507,least_loaded,1,100.0,4.898
1765472104.8711524,least_loaded,1,100.0,5.32
1765472105.0269496,least_loaded,1,100.0,5.32
1765472105.1819673,least_loaded,1,100.0,5.32
1765472105.3386338,least_loaded,1,100.0,5.74
1765472105.4956653,least_loaded,1,100.0,5.74
1765472105.6482759,least_loaded,1,100.0,5.74
1765472105.8042774,least_loaded,1,100.0,6.189
1765472105.9625654,least_loaded,1,100.0,6.189
1765472106.1167855,least_loaded,1,100.0,6.189
1765472106.2719908,least_loaded,1,100.0,6.189
1765472106.4298925,least_loaded,1,100.0,6.386
1765472106.584339,least_loaded,1,100.0,6.448
1765472106.7414234,least_loaded,1,100.0,6.656
1765472106.8961363,least_loaded,1,75.0,6.656
1765472107.050207,least_loaded,1,75.0,6.682
1765472107.205934,least_loaded,1,75.0,6.682
1765472107.3602858,least_loaded,1,100.0,6.749
1765472107.5176086,least_loaded,1,100.0,6.884
1765472107.674646,least_loaded,1,100.0,7.21
1765472107.8291523,least_loaded,1,75.0,7.21
1765472107.9839776,least_loaded,1,100.0,7.347
1765472108.1406069,round_robin,1,100.0,7.569
1765472108.2939487,round_robin,1,100.0,7.569
1765472108.4491482,round_robin,1,100.0,7.863
1765472108.604639,round_robin,1,75.0,8.065
1765472108.760063,round_robin,1,75.0,9.365
1765472108.9147925,round_robin,1,75.0,9.365
1765472109.0710318,round_robin,1,75.0,9.365
1765472109.2267354,round_robin,1,75.0,10.157
1765472109.3811605,round_robin,1,75.0,10.343
1765472109.5340314,round_robin,1,75.0,10.403
1765472109.688754,round_robin,1,75.0,10.403
1765472109.8437593,round_robin,1,75.0,10.403
1765472109.9994802,round_robin,1,100.0,10.403
1765472110.154034,round_robin,1,100.0,10.403
1765472110.3066957,round_robin,1,100.0,10.403
1765472110.4594185,round_robin,1,75.0,10.403
1765472110.6147287,round_robin,1,75.0,10.403
1765472110.7703846,round_robin,1,75.0,10.582
1765472110.9245987,work_stealing,1,100.0,10.582
1765472111.081344,work_stealing,3,100.0,10.582
1765472111.237055,work_stealing,3,100.0,10.582
1765472111.3895996,work_stealing,3,100.0,10.582
1765472111.5425236,work_stealing,3,100.0,10.582
1765472111.6967998,round_robin,3,100.0,10.605
1765472111.852595,round_robin,3,100.0,10.696
1765472112.0095549,round_robin,3,100.0,10.696
1765472112.1796122,round_robin,3,100.0,10.738
1765472112.3360052,round_robin,3,100.0,11.103
1765472112.4916093,round_robin,3,75.0,11.103
1765472112.6450884,round_robin,3,75.0,11.103
1765472112.7996273,round_robin,3,75.0,11.103
1765472112.9545305,round_robin,3,100.0,11.103
1765472113.1068168,round_robin,3,100.0,11.15
1765472113.2613106,round_robin,3,100.0,11.15
1765472113.41733,round_robin,3,75.0,11.275
1765472113.5713942,round_robin,3,100.0,11.275
1765472113.727042,round_robin,3,100.0,11.275
1765472113.882486,round_robin,3,100.0,11.275
1765472114.044326,round_robin,3,100.0,11.275
1765472114.1964827,round_robin,3,75.0,11.275
1765472114.3506172,round_robin,3,75.0,11.275
1765472114.5078645,round_robin,3,75.0,11.275
1765472114.6641,work_stealing,4,100.0,11.275
1765472114.817888,work_stealing,4,100.0,11.275
1765472114.9732258,work_stealing,5,100.0,11.275
1765472115.128886,work_stealing,5,75.0,11.275
1765472115.2826438,work_stealing,5,75.0,11.275
1765472115.4371417,work_stealing,5,75.0,11.275
1765472115.593431,work_stealing,5,50.0,11.275
1765472115.7508328,work_stealing,5,25.0,11.275
1765472115.9062703,work_stealing,5,25.0,11.275
1765472116.0610113,work_stealing,5,50.0,11.275
1765472116.2180684,work_stealing,5,50.0,11.275
1765472116.3749976,work_stealing,5,50.0,11.275
1765472116.5300045,round_robin,5,25.0,11.275
1765472116.6868725,round_robin,5,25.0,11.275
1765472116.8421605,round_robin,5,25.0,11.275
1765472116.9984229,round_robin,5,25.0,11.275
1765472117.155197,round_robin,5,25.0,11.275
1765472117.3105803,round_robin,5,25.0,11.275
1765472117.465459,round_robin,5,25.0,11.275
1765472117.6203277,round_robin,5,25.0,11.275
1765472117.7752395,round_robin,5,25.0,11.275
1765472117.9314396,round_robin,5,25.0,11.275
1765472118.0864186,round_robin,5,50.0,11.275
1765472118.2421372,round_robin,5,50.0,11.275
1765472118.3988934,round_robin,5,50.0,11.275
1765472118.5527925,round_robin,5,25.0,11.275
1765472118.708013,round_robin,5,50.0,11.275
1765472118.86374,round_robin,5,100.0,11.275
1765472119.01874,round_robin,5,100.0,11.275
1765472119.174393,round_robin,5,100.0,11.275
1765472119.3286686,round_robin,5,100.0,11.275
1765472119.4845104,round_robin,5,100.0,11.275
1765472119.6391172,round_robin,5,100.0,11.275
1765472119.7936866,round_robin,5,100.0,11.275
1765472119.948037,round_robin,5,100.0,11.275
1765472120.1018322,round_robin,5,100.0,11.275
1765472120.2567475,round_robin,5,100.0,11.275
1765472120.4120164,round_robin,5,100.0,11.275
1765472120.5653272,round_robin,5,100.0,11.275
1765472120.7184243,round_robin,5,100.0,11.275
1765472120.8725698,round_robin,5,100.0,11.275
1765472121.0290675,round_robin,5,100.0,11.275
1765472121.1847882,round_robin,5,100.0,11.275
1765472121.33975,round_robin,5,100.0,11.275
1765472121.4958615,round_robin,5,100.0,11.275
1765472121.6514928,round_robin,5,100.0,11.275
1765472121.8069842,round_robin,5,100.0,11.275
1765472121.9609256,round_robin,5,100.0,11.275
1765472122.117877,round_robin,5,100.0,10.89
1765472122.2744823,round_robin,5,100.0,10.89
1765472122.4307082,round_robin,5,100.0,10.89
1765472122.5825605,round_robin,5,100.0,9.823
1765472122.7380188,round_robin,5,100.0,9.823
1765472122.8916836,round_robin,5,100.0,9.823
1765472123.0469515,round_robin,5,100.0,8.67
1765472123.20439,round_robin,5,100.0,7.251
1765472123.3616517,round_robin,5,100.0,7.251
1765472123.5175695,round_robin,5,100.0,7.251
1765472123.6710017,round_robin,5,100.0,5.514
1765472123.8266797,round_robin,5,100.0,5.406
1765472123.9822953,round_robin,5,100.0,3.439
1765472124.137656,round_robin,5,100.0,3.439
1765472124.292411,round_robin,5,100.0,3.512
1765472124.4484174,round_robin,5,100.0,3.512
1765472124.6029038,round_robin,5,100.0,3.792
1765472124.7591345,round_robin,5,100.0,3.992
1765472124.9175029,round_robin,5,100.0,4.048
1765472125.069868,round_robin,5,100.0,4.276
1765472125.2245305,round_robin,5,100.0,4.291
1765472125.3815293,round_robin,5,100.0,4.291
1765472125.5360477,round_robin,5,100.0,4.522
1765472125.691171,round_robin,5,100.0,4.522
1765472125.844857,round_robin,5,100.0,4.522
1765472126.0001655,round_robin,5,100.0,4.592
1765472126.1558921,round_robin,5,100.0,4.592
1765472126.3134434,round_robin,5,100.0,4.592
1765472126.4708276,round_robin,5,100.0,4.755
1765472126.6273348,round_robin,5,100.0,4.755
1765472126.7827246,round_robin,5,100.0,4.833
1765472126.9377332,round_robin,5,100.0,5.006
1765472127.0926607,round_robin,5,100.0,5.006
1765472127.249336,round_robin,5,100.0,5.084
1765472127.4029522,round_robin,5,100.0,5.219
1765472127.557949,round_robin,5,100.0,5.518
1765472127.7137244,round_robin,5,100.0,5.518
1765472127.8692129,round_robin,5,100.0,5.518
1765472128.0267031,round_robin,5,100.0,5.518
1765472128.1819916,round_robin,5,75.0,5.518
1765472128.3382692,round_robin,5,75.0,5.518
1765472128.494061,round_robin,5,75.0,5.58
1765472128.6474867,round_robin,5,75.0,5.58
1765472128.8004756,round_robin,5,100.0,5.58
1765472128.9559298,round_robin,5,100.0,5.827
1765472129.1105194,round_robin,5,100.0,5.827
1765472129.2675078,round_robin,5,75.0,5.827
1765472129.42157,round_robin,5,75.0,5.827
1765472129.5763955,round_robin,5,75.0,5.827
1765472129.7330976,round_robin,5,75.0,6.593
1765472129.8906677,round_robin,5,75.0,6.593
1765472130.0486095,round_robin,5,75.0,6.593
1765472130.2036126,round_robin,5,75.0,6.593
1765472130.3595748,round_robin,5,75.0,6.593
1765472130.514966,round_robin,5,50.0,6.593
1765472130.6697354,round_robin,5,50.0,6.593
1765472130.826232,round_robin,5,50.0,6.593
1765472130.9786892,round_robin,5,25.0,6.593
1765472131.136944,round_robin,5,50.0,6.593
1765472131.2962682,round_robin,5,50.0,6.593
1765472131.450595,round_robin,5,50.0,6.593
1765472131.6075373,round_robin,5,25.0,6.593
1765472131.7638109,round_robin,5,25.0,6.593
1765472131.9200187,round_robin,5,25.0,6.593
1765472132.0776622,round_robin,5,25.0,6.593
1765472132.2346275,round_robin,5,50.0,6.593
1765472132.3885734,round_robin,5,50.0,6.593
1765472132.54437,round_robin,5,50.0,6.593
1765472132.699779,round_robin,5,50.0,6.593
1765472132.8558226,round_robin,5,75.0,6.593
1765472133.010141,work_stealing,5,50.0,6.593
1765472133.1672397,work_stealing,5,50.0,6.593
1765472133.323819,work_stealing,5,25.0,6.593
1765472133.479729,work_stealing,5,25.0,6.593
1765472133.6341982,work_stealing,5,25.0,6.593
1765472133.7914143,work_stealing,5,25.0,6.593
1765472133.9476929,work_stealing,5,25.0,6.593
1765472134.1027303,work_stealing,5,25.0,6.593
1765472134.2596886,work_stealing,5,25.0,6.593
1765472134.4146996,work_stealing,5,25.0,6.593
1765472134.5718277,work_stealing,5,25.0,6.593
1765472134.7270374,work_stealing,5,100.0,6.593
1765472134.883274,work_stealing,5,100.0,6.593
1765472135.0350823,work_stealing,5,100.0,6.593
1765472135.1944842,work_stealing,5,100.0,6.593
1765472135.350943,work_stealing,5,100.0,6.593
1765472135.507819,work_stealing,5,100.0,6.593
1765472135.6628296,work_stealing,5,100.0,6.593
1765472135.8190277,work_stealing,5,100.0,6.593
1765472135.9755764,work_stealing,5,100.0,6.593
1765472136.1297657,work_stealing,5,100.0,6.593
1765472136.2869475,work_stealing,5,100.0,6.593
1765472136.4404752,work_stealing,5,100.0,6.593
1765472136.5959897,work_stealing,5,100.0,6.593
1765472136.752426,work_stealing,5,100.0,6.593
1765472136.907721,work_stealing,5,100.0,6.593
1765472137.063888,work_stealing,5,100.0,6.593
1765472137.2207792,work_stealing,5,100.0,6.593
1765472137.3781068,work_stealing,5,100.0,6.593
1765472137.5324697,work_stealing,5,100.0,6.593
1765472137.688172,work_stealing,5,100.0,6.593
1765472137.844184,work_stealing,5,100.0,6.593
1765472137.9997687,work_stealing,5,100.0,6.593
1765472138.1563845,work_stealing,5,100.0,6.593
1765472138.3150387,work_stealing,5,100.0,6.593
1765472138.4720533,work_stealing,5,100.0,6.593
1765472138.627208,work_stealing,5,100.0,6.593
1765472138.780576,work_stealing,5,100.0,6.593
1765472138.9360309,work_stealing,5,100.0,5.197
1765472139.0932357,work_stealing,5,100.0,5.197
1765472139.2492924,work_stealing,5,100.0,4.628
1765472139.4077575,work_stealing,5,100.0,4.628
1765472139.5637445,work_stealing,5,100.0,4.628
1765472139.7170227,work_stealing,5,100.0,4.628
1765472139.8693168,work_stealing,5,100.0,4.628
1765472140.0251272,work_stealing,5,100.0,4.25
1765472140.180839,work_stealing,5,100.0,4.25
1765472140.334197,work_stealing,5,100.0,4.25
1765472140.4887593,work_stealing,5,100.0,3.809
1765472140.6441903,work_stealing,5,100.0,3.809
1765472140.8003974,work_stealing,5,100.0,3.809
1765472140.9551575,work_stealing,5,100.0,3.809
1765472141.1121407,work_stealing,5,100.0,4.198
1765472141.266521,work_stealing,5,100.0,4.198
1765472141.4215941,work_stealing,5,100.0,4.307
1765472141.5758653,work_stealing,5,100.0,4.633
1765472141.7308204,work_stealing,5,100.0,4.633
1765472141.8851461,work_stealing,5,100.0,4.633
1765472142.040864,work_stealing,5,100.0,4.633
1765472142.1977322,work_stealing,5,100.0,4.633
1765472142.3529909,work_stealing,5,100.0,4.633
1765472142.5085597,work_stealing,5,100.0,4.743
1765472142.6654708,work_stealing,5,100.0,4.773
1765472142.8229723,work_stealing,5,100.0,4.773
1765472142.9795165,work_stealing,5,100.0,4.852
1765472143.1349459,work_stealing,5,100.0,4.852
1765472143.2895331,work_stealing,5,100.0,5.212
1765472143.4453156,work_stealing,5,100.0,5.26
1765472143.6006446,work_stealing,5,100.0,5.26
1765472143.7566583,work_stealing,5,100.0,5.57
1765472143.912138,work_stealing,5,100.0,5.633
1765472144.0658548,work_stealing,5,100.0,5.633
1765472144.2215238,work_stealing,5,100.0,5.633
1765472144.3766885,work_stealing,5,100.0,6.053
1765472144.5328772,work_stealing,5,100.0,6.053
1765472144.6903954,work_stealing,5,100.0,6.053
1765472144.8455555,work_stealing,5,100.0,6.053
1765472145.0024147,work_stealing,5,100.0,6.178
1765472145.1594112,work_stealing,5,100.0,6.178
1765472145.3139188,work_stealing,5,100.0,6.22
1765472145.4696128,work_stealing,5,100.0,6.58
1765472145.625453,work_stealing,5,100.0,6.687
1765472145.78094,work_stealing,5,100.0,6.687
1765472145.9378834,work_stealing,5,100.0,6.718
1765472146.093057,work_stealing,5,100.0,6.812
1765472146.2501786,work_stealing,5,100.0,6.812
1765472146.4053159,work_stealing,5,100.0,6.812
1765472146.562529,work_stealing,5,100.0,6.812
1765472146.716315,work_stealing,5,100.0,6.921
1765472146.8723133,work_stealing,5,100.0,7.045
1765472147.0264263,work_stealing,5,100.0,7.045
1765472147.1846185,work_stealing,5,100.0,7.248
1765472147.3398175,work_stealing,5,100.0,7.357
1765472147.496091,work_stealing,5,100.0,7.498
1765472147.6502504,work_stealing,5,100.0,7.498
1765472147.8065886,work_stealing,5,100.0,7.716
1765472147.9623268,work_stealing,5,100.0,7.716
1765472148.1154912,work_stealing,5,100.0,7.716
1765472148.2727332,work_stealing,5,100.0,8.025
1765472148.4286563,work_stealing,5,100.0,8.025
1765472148.5843093,work_stealing,5,100.0,8.025
1765472148.7391806,work_stealing,5,100.0,8.026
1765472148.8942516,work_stealing,5,100.0,8.026
1765472149.049272,work_stealing,5,100.0,8.343
1765472149.2060575,work_stealing,5,100.0,8.373
1765472149.3609066,work_stealing,5,100.0,8.554
1765472149.5175476,work_stealing,5,100.0,8.554
1765472149.6720288,work_stealing,5,100.0,8.554
1765472149.8287733,work_stealing,5,100.0,8.67
1765472149.9805646,work_stealing,5,100.0,8.913
1765472150.1368082,work_stealing,5,100.0,9.09
1765472150.2918403,work_stealing,5,100.0,9.09
1765472150.448378,work_stealing,5,100.0,9.09
1765472150.6033525,work_stealing,5,100.0,9.09
1765472150.760193,work_stealing,5,100.0,9.242
1765472150.918418,work_stealing,5,100.0,9.242
1765472151.0744233,work_stealing,5,100.0,9.375
1765472151.2291317,work_stealing,5,100.0,9.375
1765472151.3856106,work_stealing,5,100.0,9.375
1765472151.542145,work_stealing,5,100.0,9.375
1765472151.6989987,work_stealing,5,100.0,9.375
1765472151.8556352,work_stealing,5,100.0,9.375
1765472152.0082557,work_stealing,5,100.0,9.375
1765472152.165055,work_stealing,5,100.0,9.375
1765472152.3203135,work_stealing,5,100.0,9.375
1765472152.4768858,work_stealing,5,100.0,9.375
1765472152.6322572,work_stealing,5,100.0,9.375
1765472152.788384,work_stealing,5,75.0,9.375
1765472152.9435246,work_stealing,5,75.0,9.375
1765472153.0995169,work_stealing,5,50.0,9.375
1765472153.2551293,work_stealing,5,25.0,9.375
1765472153.4111633,work_stealing,5,0.0,9.375
1765472153.5671906,work_stealing,5,25.0,9.375
1765472153.721713,work_stealing,5,25.0,9.375
1765472153.879111,work_stealing,5,25.0,9.375
1765472154.035369,work_stealing,5,0.0,9.375
1765472154.1901138,work_stealing,5,100.0,9.375
1765472154.3450012,work_stealing,5,100.0,9.375
1765472154.5014098,work_stealing,5,100.0,9.375
1765472154.656184,work_stealing,5,100.0,9.375
1765472154.8126545,work_stealing,5,25.0,9.375
1765472154.9685175,work_stealing,5,25.0,9.375
1765472155.1270952,work_stealing,5,25.0,9.375
1765472155.2808957,work_stealing,5,25.0,9.375
1765472155.4376125,work_stealing,5,25.0,9.375
1765472155.5922415,work_stealing,5,25.0,9.375
1765472155.7497082,work_stealing,5,0.0,9.375
1765472155.9043512,work_stealing,5,25.0,9.375
1765472156.0601346,work_stealing,5,25.0,9.375
1765472156.2152925,work_stealing,5,25.0,9.375
1765472156.3707697,work_stealing,5,25.0,9.375
1765472156.526407,work_stealing,5,25.0,9.375
1765472156.683531,work_stealing,5,25.0,9.375
1765472156.8419788,work_stealing,5,25.0,9.375
